time,symbol,symbol_price_change,symbol_price_change_ratio
2021-03-31,BID,0.0,0.0
2021-04-01,BID,0.5500000000000007,0.02203525641025644
2021-04-02,BID,0.3500000000000014,0.01358168412883203
2021-04-05,BID,-0.019999999999999574,-0.0007558578987150254
2021-04-06,BID,0.1999999999999993,0.007590132827324451
2021-04-07,BID,-0.0799999999999983,-0.0030165912518853055
2021-04-08,BID,-0.46000000000000085,-0.017384731670445987
2021-04-09,BID,-0.23000000000000043,-0.008866615265998475
2021-04-12,BID,0.14000000000000057,0.005420054200542028
2021-04-13,BID,-0.7900000000000027,-0.030245022970903625
2021-04-14,BID,0.28999999999999915,0.011485148514851452
2021-04-15,BID,-0.6099999999999994,-0.023837436498632257
2021-04-16,BID,-0.490000000000002,-0.019702452754322555
2021-04-19,BID,0.5600000000000023,0.022950819672131244
2021-04-20,BID,0.05999999999999872,0.0023990403838464102
2021-04-22,BID,-1.2699999999999996,-0.050658157159952116
2021-04-23,BID,0.5,0.020938023450586266
2021-04-26,BID,-0.7199999999999989,-0.029715229054890584
2021-04-27,BID,-0.08999999999999986,-0.0038281582305401893
2021-04-28,BID,0.13999999999999702,0.005977796754910205
2021-04-29,BID,0.240000000000002,0.01018675721561978
2021-05-04,BID,0.759999999999998,0.03274450667815588
2021-05-05,BID,0.120000000000001,0.004958677685950454
2021-05-06,BID,-0.379999999999999,-0.015624999999999958
2021-05-07,BID,0.030000000000001137,0.00127334465195251
2021-05-10,BID,0.4700000000000024,0.019949066213922007
2021-05-11,BID,0.05000000000000071,0.0020508613617719732
2021-05-12,BID,0.370000000000001,0.015176374077112429
2021-05-13,BID,0.029999999999997584,0.0012150668286754793
2021-05-14,BID,-0.26000000000000156,-0.010466988727858357
2021-05-17,BID,-0.41000000000000014,-0.01661937576003243
2021-05-18,BID,-0.46000000000000085,-0.019008264462809954
2021-05-19,BID,-0.060000000000002274,-0.00252100840336144
2021-05-20,BID,0.5500000000000007,0.02316764953664704
2021-05-21,BID,1.5899999999999999,0.06521739130434782
2021-05-24,BID,0.28999999999999915,0.01098068913290417
2021-05-25,BID,0.40000000000000213,0.01498127340823978
2021-05-26,BID,-0.030000000000001137,-0.001107011070110743
2021-05-27,BID,-0.8099999999999987,-0.029823269513991117
2021-05-28,BID,0.8999999999999986,0.03401360544217682
2021-05-31,BID,0.5200000000000031,0.01874549387166558
2021-06-01,BID,-0.490000000000002,-0.01728395061728402
2021-06-02,BID,0.060000000000002274,0.002185792349726859
2021-06-03,BID,0.5800000000000018,0.020908435472242318
2021-06-04,BID,0.17999999999999972,0.006369426751592347
2021-06-07,BID,-0.9899999999999984,-0.03516873889875661
2021-06-08,BID,-1.2199999999999989,-0.04481998530492281
2021-06-09,BID,0.259999999999998,0.009954058192955513
2021-06-10,BID,-0.8999999999999986,-0.03411675511751321
2021-06-11,BID,0.6900000000000013,0.02701644479248243
2021-06-14,BID,-0.3200000000000003,-0.012130401819560285
2021-06-15,BID,0.0,0.0
2021-06-16,BID,0.34999999999999787,0.013492675404780179
2021-06-17,BID,0.7600000000000016,0.02936630602782077
2021-06-18,BID,-0.05999999999999872,-0.002235469448584155
2021-06-21,BID,-0.5199999999999996,-0.019519519519519503
2021-06-22,BID,-0.16999999999999815,-0.006466337010269995
2021-06-23,BID,0.2900000000000027,0.011128165771297112
2021-06-24,BID,-0.120000000000001,-0.004554079696394725
2021-06-25,BID,0.2699999999999996,0.0103171570500573
2021-06-28,BID,0.5199999999999996,0.019475655430711596
2021-06-29,BID,-0.060000000000002274,-0.0021994134897361534
2021-06-30,BID,0.20000000000000284,0.007347538574577621
2021-07-01,BID,-0.120000000000001,-0.004352557127312332
2021-07-02,BID,-0.26000000000000156,-0.009430540442510031
2021-07-05,BID,-0.23999999999999844,-0.008787989747345237
2021-07-06,BID,-1.6799999999999997,-0.06171932402645113
2021-07-07,BID,0.5800000000000018,0.022454510259388383
2021-07-08,BID,0.16999999999999815,0.0064369556985989455
2021-07-09,BID,-0.1700000000000017,-0.006481128478841087
2021-07-12,BID,-1.5,-0.05795981452859351
2021-07-13,BID,-0.060000000000002274,-0.0024321037697609352
2021-07-14,BID,0.04999999999999716,0.0020267531414672538
2021-07-15,BID,0.38000000000000256,0.015573770491803385
2021-07-16,BID,-0.16999999999999815,-0.006843800322061117
2021-07-19,BID,-0.8399999999999999,-0.035220125786163514
2021-07-20,BID,0.7600000000000016,0.03298611111111118
2021-07-21,BID,-0.41000000000000014,-0.017062005826050775
2021-07-22,BID,0.240000000000002,0.01018675721561978
2021-07-23,BID,-0.41000000000000014,-0.017270429654591413
2021-07-26,BID,0.0,0.0
2021-07-27,BID,-0.120000000000001,-0.005117270788912623
2021-07-28,BID,0.18000000000000327,0.0077153879125590775
2021-07-29,BID,0.120000000000001,0.0050675675675676095
2021-07-30,BID,-0.11999999999999744,-0.005006257822277741
2021-08-02,BID,0.3100000000000023,0.012715340442986148
2021-08-03,BID,0.6099999999999994,0.024847250509164944
2021-08-04,BID,-0.23000000000000043,-0.00913060738388251
2021-08-05,BID,0.21000000000000085,0.008495145631067996
2021-08-06,BID,-0.030000000000001137,-0.0012033694344164114
2021-08-09,BID,0.34999999999999787,0.014175779667881647
2021-08-10,BID,0.029999999999997584,0.0011952191235058798
2021-08-11,BID,-0.11999999999999744,-0.004775169120572919
2021-08-12,BID,-0.3200000000000003,-0.012718600953895083
2021-08-13,BID,-0.05999999999999872,-0.0024242424242423726
2021-08-16,BID,0.5500000000000007,0.02237591537835642
2021-08-17,BID,-0.370000000000001,-0.014624505928853794
2021-08-18,BID,-0.14999999999999858,-0.006024096385542112
2021-08-19,BID,-0.04999999999999716,-0.0020226537216827332
2021-08-20,BID,-1.2099999999999973,-0.04894822006472481
2021-08-23,BID,-0.7000000000000028,-0.02977456401531275
2021-08-24,BID,0.060000000000002274,0.00263042525208252
2021-08-25,BID,-0.020000000000003126,-0.0008726003490402759
2021-08-26,BID,-0.610000000000003,-0.026510212950891045
2021-08-27,BID,0.120000000000001,0.005371530886302641
2021-08-30,BID,0.2699999999999996,0.011931064958020309
2021-08-31,BID,-0.370000000000001,-0.016100957354221106
2021-09-01,BID,0.10999999999999943,0.004884547069271734
2021-09-06,BID,0.030000000000001137,0.0013239187996470052
2021-09-07,BID,0.23000000000000043,0.010083296799649297
2021-09-08,BID,-0.34999999999999787,-0.015002143163308954
2021-09-09,BID,0.120000000000001,0.00522193211488255
2021-09-10,BID,-0.1999999999999993,-0.00861697544161996
2021-09-13,BID,-0.2900000000000027,-0.012603215993046618
2021-09-14,BID,-0.23000000000000043,-0.010136624063464099
2021-09-15,BID,0.120000000000001,0.005357142857142902
2021-09-16,BID,0.17999999999999972,0.00793301013662405
2021-09-17,BID,0.23000000000000043,0.010008703220191489
2021-09-20,BID,-0.0799999999999983,-0.003442340791738309
2021-09-21,BID,0.08999999999999986,0.003926701570680622
2021-09-22,BID,0.0,0.0
2021-09-23,BID,-0.20000000000000284,-0.008658008658008781
2021-09-24,BID,0.11999999999999744,0.005235602094240726
2021-09-27,BID,-0.16999999999999815,-0.007378472222222142
2021-09-28,BID,0.3999999999999986,0.017490161783996438
2021-09-29,BID,-0.0799999999999983,-0.003442340791738309
2021-09-30,BID,-0.23000000000000043,-0.009943795936013853
2021-10-01,BID,-0.28999999999999915,-0.012713722051731659
2021-10-04,BID,0.029999999999997584,0.0013303769401329306
2021-10-05,BID,0.17999999999999972,0.007954043305346872
2021-10-06,BID,-0.05000000000000071,-0.00218150087260038
2021-10-07,BID,-0.15000000000000213,-0.006558810668998781
2021-10-08,BID,0.030000000000001137,0.0013204225352113177
2021-10-11,BID,0.23000000000000043,0.010008703220191489
2021-10-12,BID,0.030000000000001137,0.0012858979854265384
2021-10-13,BID,-0.23000000000000043,-0.009833262077811048
2021-10-14,BID,-0.21000000000000085,-0.009067357512953405
2021-10-15,BID,-0.029999999999997584,-0.0013071895424835549
2021-10-18,BID,-0.11000000000000298,-0.004799301919720898
2021-10-19,BID,0.4299999999999997,0.018851380973257333
2021-10-20,BID,-0.16999999999999815,-0.007314974182443983
2021-10-21,BID,-0.14999999999999858,-0.006501950585175491
2021-10-22,BID,-0.11000000000000298,-0.004799301919720898
2021-10-25,BID,-0.23000000000000043,-0.010008703220191489
2021-10-26,BID,0.0,0.0
2021-10-27,BID,0.379999999999999,0.016681299385425768
2021-10-28,BID,-0.08000000000000185,-0.003446790176648076
2021-10-29,BID,0.879999999999999,0.037914691943127916
2021-11-01,BID,-0.11999999999999744,-0.004922067268252561
2021-11-02,BID,0.08999999999999986,0.003709810387469079
2021-11-03,BID,0.4299999999999997,0.01751527494908349
2021-11-04,BID,0.5,0.019968051118210862
2021-11-05,BID,-0.23999999999999844,-0.009397024275645984
2021-11-08,BID,0.17999999999999972,0.007114624505928842
2021-11-09,BID,-0.5799999999999983,-0.02270947533281121
2021-11-10,BID,-0.05000000000000071,-0.0019992003198720794
2021-11-11,BID,-0.3500000000000014,-0.013894402540690807
2021-11-12,BID,0.490000000000002,0.01993490642799032
2021-11-15,BID,-0.3200000000000003,-0.012718600953895083
2021-11-16,BID,0.05999999999999872,0.002421307506053217
2021-11-17,BID,0.5500000000000007,0.02222222222222225
2021-11-18,BID,0.28999999999999915,0.011354737666405604
2021-11-19,BID,-0.08999999999999986,-0.0034802784222737766
2021-11-22,BID,0.6700000000000017,0.025999223903764135
2021-11-23,BID,-0.46999999999999886,-0.01779628928436194
2021-11-24,BID,0.6400000000000006,0.024530471444998106
2021-11-25,BID,-0.6099999999999994,-0.02265131823245449
2021-11-26,BID,-0.38000000000000256,-0.014200298953662278
2021-11-29,BID,0.0,0.0
2021-11-30,BID,-0.28999999999999915,-0.011128165771296975
2021-12-01,BID,-0.05999999999999872,-0.0023282887077997177
2021-12-02,BID,-0.030000000000001137,-0.001168224299065465
2021-12-03,BID,-1.4499999999999993,-0.05613627564847075
2021-12-06,BID,-0.6099999999999994,-0.02443910256410254
2021-12-07,BID,0.9000000000000021,0.036885245901639434
2021-12-08,BID,0.17999999999999972,0.007097791798107244
2021-12-09,BID,0.029999999999997584,0.0011760094080751698
2021-12-10,BID,0.16999999999999815,0.0066122131466354785
2021-12-13,BID,0.0,0.0
2021-12-14,BID,-0.23000000000000043,-0.008672699849170453
2021-12-15,BID,-0.1700000000000017,-0.006481128478841087
2021-12-16,BID,-0.060000000000002274,-0.0022970903522206076
2021-12-17,BID,0.0,0.0
2021-12-20,BID,-0.120000000000001,-0.004615384615384654
2021-12-21,BID,-0.4099999999999966,-0.01587301587301574
2021-12-22,BID,-0.41000000000000014,-0.01605324980422867
2021-12-23,BID,-0.21999999999999886,-0.008620689655172369
2021-12-24,BID,0.370000000000001,0.014624505928853794
2021-12-27,BID,0.08000000000000185,0.003099573808601389
2021-12-28,BID,-0.22000000000000242,-0.00845178640030743
2021-12-29,BID,-0.26000000000000156,-0.009973149213655602
2021-12-30,BID,0.0,0.0
2021-12-31,BID,1.1000000000000014,0.04212945231711993
2022-01-04,BID,-0.14000000000000057,-0.005077983315197699
2022-01-05,BID,-0.6199999999999974,-0.022310183519251438
2022-01-06,BID,1.1000000000000014,0.04109077325364219
2022-01-07,BID,0.41000000000000014,0.014467184191954838
2022-01-10,BID,-0.26000000000000156,-0.00904347826086962
2022-01-11,BID,0.4400000000000013,0.015465729349736425
2022-01-12,BID,2.0199999999999996,0.06992038767739701
2022-01-13,BID,1.1000000000000014,0.035290343278793754
2022-01-14,BID,0.7000000000000028,0.02204724409448828
2022-01-17,BID,-0.2600000000000051,-0.008057018903006046
2022-01-18,BID,1.1000000000000014,0.0345585925227773
2022-01-19,BID,-1.0300000000000011,-0.03117433414043587
2022-01-20,BID,2.6400000000000006,0.08351787409047771
2022-01-21,BID,0.21999999999999886,0.006376811594202865
2022-01-24,BID,0.0,0.0
2022-01-25,BID,1.9799999999999969,0.05832106038291596
2022-01-26,BID,-1.029999999999994,-0.028374655647382757
2022-01-27,BID,-0.29000000000000625,-0.00823863636363654
2022-01-28,BID,0.25,0.007161271841879119
2022-02-07,BID,-0.730000000000004,-0.02056917441532837
2022-02-08,BID,-0.03999999999999915,-0.0011507479861909997
2022-02-09,BID,0.8000000000000043,0.023061400980109666
2022-02-10,BID,-0.14999999999999858,-0.004208754208754169
2022-02-11,BID,-0.21999999999999886,-0.006223479490806191
2022-02-14,BID,-1.7899999999999991,-0.05171915631320425
2022-02-15,BID,0.990000000000002,0.030100334448160595
2022-02-16,BID,-0.7000000000000028,-0.02070393374741209
2022-02-17,BID,0.21999999999999886,0.006565204416592029
2022-02-18,BID,-0.5499999999999972,-0.016501650165016417
2022-02-21,BID,0.3299999999999983,0.010045662100456569
2022-02-22,BID,0.7999999999999972,0.024293956878226455
2022-02-23,BID,-0.6600000000000037,-0.019354838709677528
2022-02-24,BID,-0.509999999999998,-0.01535219747140271
2022-02-25,BID,-0.03999999999999915,-0.0012228676245796132
2022-02-28,BID,-0.44000000000000483,-0.013542628501077403
2022-03-01,BID,0.2600000000000051,0.008104738154613626
2022-03-02,BID,-0.9199999999999982,-0.02870514820592818
2022-03-03,BID,0.33000000000000185,0.010624597553123047
2022-03-04,BID,0.35999999999999943,0.011468620579802467
2022-03-07,BID,-0.41000000000000014,-0.013061484549219501
2022-03-08,BID,-0.13999999999999702,-0.004567699836867766
2022-03-09,BID,-0.8100000000000023,-0.026548672566371754
2022-03-10,BID,-0.3999999999999986,-0.01314492277357866
2022-03-11,BID,0.6600000000000001,0.021978021978021983
2022-03-14,BID,-0.40000000000000213,-0.013033561420658264
2022-03-15,BID,0.5800000000000018,0.01914823374050848
2022-03-16,BID,-0.509999999999998,-0.016441005802707867
2022-03-17,BID,0.9499999999999993,0.030694668820678492
2022-03-18,BID,0.14000000000000057,0.004368174726989098
2022-03-21,BID,-0.07000000000000028,-0.002174588381484942
2022-03-22,BID,-0.21999999999999886,-0.006849315068493116
2022-03-23,BID,-0.030000000000001137,-0.000941619585687418
2022-03-24,BID,-0.21999999999999886,-0.0069117185045554155
2022-03-25,BID,0.21999999999999886,0.006953223767383023
2022-03-28,BID,-1.0199999999999996,-0.032350142721217875
2022-03-29,BID,0.5100000000000016,0.01667756703727932
2022-03-30,BID,1.0700000000000003,0.034661483641075484
2022-03-31,BID,-0.17999999999999972,-0.005610972568578545
2022-04-01,BID,0.6200000000000045,0.019435736677116133
2022-04-04,BID,-0.509999999999998,-0.015473300970873726
2022-04-05,BID,-0.14999999999999858,-0.004702194357366727
2022-04-06,BID,0.36999999999999744,0.011734855692990721
2022-04-07,BID,-0.3299999999999983,-0.010344827586206844
2022-04-08,BID,-0.8000000000000007,-0.025372660957817973
2022-04-12,BID,-1.3599999999999994,-0.043842682140554465
2022-04-13,BID,0.28999999999999915,0.009764309764309736
2022-04-14,BID,-0.6600000000000001,-0.021739130434782615
2022-04-15,BID,-0.9499999999999993,-0.03191132012092709
2022-04-18,BID,-1.1700000000000017,-0.04034482758620696
2022-04-19,BID,-0.2900000000000027,-0.010312944523470934
2022-04-20,BID,0.0,0.0
2022-04-21,BID,0.4400000000000013,0.015833033465275325
2022-04-22,BID,-0.0799999999999983,-0.0028258565877781103
2022-04-25,BID,-1.9400000000000013,-0.06872121856181372
2022-04-26,BID,1.2799999999999976,0.04965089216446848
2022-04-27,BID,0.15000000000000213,0.0055289347585699275
2022-04-28,BID,-0.370000000000001,-0.01356304985337247
2022-04-29,BID,0.3000000000000007,0.011102886750555171
2022-05-04,BID,0.0,0.0
2022-05-05,BID,0.4400000000000013,0.015959376133478465
2022-05-06,BID,-0.26000000000000156,-0.00949251551661196
2022-05-09,BID,-1.5799999999999983,-0.05886736214605061
2022-05-10,BID,1.2399999999999984,0.0495801679328268
2022-05-11,BID,0.25,0.009534706331045004
2022-05-12,BID,-1.3200000000000003,-0.050847457627118654
2022-05-13,BID,-1.4699999999999989,-0.05929810407422343
2022-05-16,BID,-0.740000000000002,-0.030390143737166406
2022-05-17,BID,1.4300000000000033,0.060008392782207445
2022-05-18,BID,0.0,0.0
2022-05-19,BID,0.4800000000000004,0.01925391095066187
2022-05-20,BID,0.07000000000000028,0.0027744748315497534
2022-05-23,BID,-0.7699999999999996,-0.03051922314704715
2022-05-24,BID,0.03999999999999915,0.001618777822743794
2022-05-25,BID,0.6600000000000001,0.026474127557160054
2022-05-26,BID,-0.370000000000001,-0.014170815779394906
2022-05-27,BID,0.15000000000000213,0.00582750582750591
2022-05-30,BID,0.18999999999999773,0.007299270072992613
2022-05-31,BID,-0.14000000000000057,-0.0053784095274683275
2022-06-01,BID,0.0400000000000027,0.001554001554001659
2022-06-02,BID,-0.33000000000000185,-0.012800620636152126
2022-06-03,BID,-0.259999999999998,-0.010216110019646287
2022-06-06,BID,-0.11000000000000298,-0.004366812227074354
2022-06-07,BID,-0.370000000000001,-0.014794082367053218
2022-06-08,BID,0.4399999999999977,0.01780655605018202
2022-06-09,BID,0.10999999999999943,0.004366812227074213
2022-06-10,BID,-0.17999999999999972,-0.0072086503804565365
2022-06-13,BID,-0.8099999999999987,-0.03341584158415836
2022-06-14,BID,0.3000000000000007,0.012825994014536157
2022-06-15,BID,0.0,0.0
2022-06-16,BID,0.22000000000000242,0.009373668512995417
2022-06-17,BID,-0.259999999999998,-0.011096884336320872
2022-06-20,BID,-1.620000000000001,-0.06967741935483875
2022-06-21,BID,0.879999999999999,0.041237113402061806
2022-06-22,BID,0.15000000000000213,0.006750675067506847
2022-06-23,BID,0.35999999999999943,0.01609298167188196
2022-06-24,BID,0.0,0.0
2022-06-27,BID,0.33000000000000185,0.014379084967320342
2022-06-28,BID,1.509999999999998,0.06517047906775994
2022-06-29,BID,1.3900000000000006,0.05743801652892565
2022-06-30,BID,-1.1000000000000014,-0.04285157771717964
2022-07-01,BID,1.5700000000000003,0.06506423539162869
2022-07-04,BID,-0.33000000000000185,-0.012677679600461077
2022-07-05,BID,0.9200000000000017,0.03579766536964987
2022-07-06,BID,-0.14000000000000057,-0.005333333333333355
2022-07-07,BID,0.6600000000000001,0.025423728813559327
2022-07-08,BID,-1.0199999999999996,-0.038216560509554125
2022-07-11,BID,-0.28999999999999915,-0.011332551778038264
2022-07-12,BID,1.5,0.05954743946010321
2022-07-13,BID,-0.10999999999999943,-0.004143126177024461
2022-07-14,BID,0.26000000000000156,0.009904761904761965
2022-07-15,BID,-0.21999999999999886,-0.008311295806573436
2022-07-18,BID,-0.36999999999999744,-0.01401515151515142
2022-07-19,BID,0.10999999999999943,0.004225893200153647
2022-07-20,BID,0.14000000000000057,0.005273069679849362
2022-07-21,BID,0.21999999999999886,0.008286252354048921
2022-07-22,BID,-1.0299999999999976,-0.038063562453806266
2022-07-25,BID,-0.07000000000000028,-0.0026892047637341637
2022-07-26,BID,-0.17999999999999972,-0.006857142857142846
2022-07-27,BID,0.0,0.0
2022-07-28,BID,0.370000000000001,0.014015151515151553
2022-07-29,BID,0.4400000000000013,0.01635079895949466
2022-08-01,BID,1.1700000000000017,0.04265402843601902
2022-08-02,BID,-0.0799999999999983,-0.0028258565877781103
2022-08-03,BID,0.990000000000002,0.03557312252964434
2022-08-04,BID,0.0,0.0
2022-08-05,BID,-0.14999999999999858,-0.005217391304347777
2022-08-08,BID,-0.15000000000000213,-0.005244755244755319
2022-08-09,BID,-0.10999999999999943,-0.003866432337434075
2022-08-10,BID,-0.07000000000000028,-0.002479631597591225
2022-08-11,BID,-0.5100000000000016,-0.017832167832167886
2022-08-12,BID,0.6600000000000001,0.02349590601637594
2022-08-15,BID,1.25,0.04337265787647467
2022-08-16,BID,-0.33000000000000185,-0.01098901098901105
2022-08-17,BID,-0.370000000000001,-0.012457912457912492
2022-08-18,BID,-0.07000000000000028,-0.002404671934043294
2022-08-19,BID,-0.14000000000000057,-0.004827586206896571
2022-08-22,BID,-0.6600000000000001,-0.022869022869022874
2022-08-23,BID,0.8499999999999979,0.030227596017069626
2022-08-24,BID,-0.28999999999999915,-0.00996221229817929
2022-08-25,BID,0.21999999999999886,0.007692307692307652
2022-08-26,BID,0.07000000000000028,0.0024288688410825914
2022-08-29,BID,0.2900000000000027,0.010243730130695962
2022-08-30,BID,0.5500000000000007,0.019203910614525165
2022-08-31,BID,0.13999999999999702,0.004796163069544262
2022-09-05,BID,-0.35999999999999943,-0.012274122059324905
2022-09-06,BID,0.40000000000000213,0.013807386952019404
2022-09-07,BID,-1.5400000000000027,-0.05263157894736851
2022-09-08,BID,-0.879999999999999,-0.031666066930550525
2022-09-09,BID,0.21999999999999886,0.008175399479747264
2022-09-12,BID,-0.07000000000000028,-0.0025801695539992733
2022-09-13,BID,-0.07000000000000028,-0.0025868440502586952
2022-09-14,BID,0.370000000000001,0.014015151515151553
2022-09-15,BID,-0.5500000000000007,-0.020545386626821094
2022-09-16,BID,-0.36999999999999744,-0.01401515151515142
2022-09-19,BID,-0.9200000000000017,-0.03538461538461545
2022-09-20,BID,0.6300000000000026,0.025049701789264515
2022-09-21,BID,-0.03999999999999915,-0.0015673981191222236
2022-09-22,BID,0.4400000000000013,0.017363851617995314
2022-09-23,BID,-0.629999999999999,-0.024128686327077712
2022-09-26,BID,-0.5200000000000031,-0.020791683326669457
2022-09-27,BID,0.14000000000000057,0.005698005698005721
2022-09-28,BID,-0.14000000000000057,-0.005665722379603422
2022-09-29,BID,-0.35999999999999943,-0.014440433212996368
2022-09-30,BID,0.8099999999999987,0.033679833679833626
2022-10-03,BID,-1.129999999999999,-0.046559538524927856
2022-10-04,BID,-0.7399999999999984,-0.03152961227098417
2022-10-05,BID,0.0,0.0
2022-10-06,BID,-0.6999999999999993,-0.029876227059325623
2022-10-07,BID,-0.9600000000000009,-0.04291461779168533
2022-10-10,BID,1.3599999999999994,0.06589147286821702
2022-10-11,BID,-1.1000000000000014,-0.050000000000000065
2022-10-12,BID,1.0599999999999987,0.04983544898918659
2022-10-13,BID,1.4000000000000021,0.0625000000000001
2022-10-14,BID,0.0,0.0
2022-10-17,BID,-0.17999999999999972,-0.007450331125827803
2022-10-18,BID,-0.14999999999999858,-0.006198347107437958
2022-10-19,BID,0.14999999999999858,0.0062370062370061775
2022-10-20,BID,0.3999999999999986,0.01672940192388116
2022-10-21,BID,-0.3999999999999986,-0.01645413410119287
2022-10-24,BID,-1.8999999999999986,-0.07864238410596021
2022-10-25,BID,0.9499999999999993,0.04318181818181815
2022-10-26,BID,0.14999999999999858,0.0064935064935064315
2022-10-27,BID,1.5399999999999991,0.06603773584905656
2022-10-28,BID,-0.35999999999999943,-0.014314115308151071
2022-10-31,BID,0.5500000000000007,0.022186365469947587
2022-11-01,BID,-0.40000000000000213,-0.01576665352778881
2022-11-02,BID,-0.259999999999998,-0.010412494993992712
2022-11-03,BID,-0.10999999999999943,-0.004524886877828031
2022-11-04,BID,0.22000000000000242,0.009090909090909191
2022-11-07,BID,0.370000000000001,0.015384615384615425
2022-11-08,BID,1.3900000000000006,0.05743801652892565
2022-11-09,BID,0.7700000000000031,0.029914529914530037
2022-11-10,BID,-0.9100000000000001,-0.03452200303490137
2022-11-11,BID,0.0,0.0
2022-11-14,BID,0.21999999999999886,0.008425890463423931
2022-11-15,BID,-1.1800000000000033,-0.045968056096610956
2022-11-16,BID,2.789999999999999,0.11928174433518594
2022-11-17,BID,-0.41000000000000014,-0.015442561205273075
2022-11-18,BID,0.21999999999999886,0.00841622035195099
2022-11-21,BID,-0.7399999999999984,-0.027642883825177378
2022-11-22,BID,1.3599999999999994,0.05360662199448165
2022-11-23,BID,0.7399999999999984,0.02772573997751961
2022-11-24,BID,0.5899999999999999,0.021627565982404687
2022-11-25,BID,1.1699999999999982,0.041548295454545386
2022-11-28,BID,-0.35999999999999943,-0.012274122059324905
2022-11-29,BID,1.1000000000000014,0.03797031411805321
2022-11-30,BID,0.07000000000000028,0.0023279015630196303
2022-12-01,BID,-1.5399999999999991,-0.05109489051094888
2022-12-02,BID,1.6099999999999994,0.056293706293706273
2022-12-05,BID,-0.10999999999999943,-0.003623188405797083
2022-12-06,BID,-1.4699999999999989,-0.04877239548772391
2022-12-07,BID,-0.36999999999999744,-0.012771832930617793
2022-12-08,BID,-0.14999999999999858,-0.005217391304347777
2022-12-09,BID,0.21999999999999886,0.007711181212758459
2022-12-12,BID,-0.9499999999999993,-0.03288335064035996
2022-12-13,BID,0.4800000000000004,0.017204301075268835
2022-12-14,BID,-0.6600000000000001,-0.022672621092408113
2022-12-15,BID,0.2900000000000027,0.010243730130695962
2022-12-16,BID,0.19000000000000128,0.00670430486944253
2022-12-19,BID,0.0,0.0
2022-12-20,BID,-0.21999999999999886,-0.00773286467486815
2022-12-21,BID,-0.17999999999999972,-0.006318006318006308
2022-12-22,BID,0.11000000000000298,0.003861003861003966
2022-12-23,BID,-0.36999999999999744,-0.012771832930617793
2022-12-26,BID,-0.15000000000000213,-0.005244755244755319
2022-12-27,BID,0.879999999999999,0.030931458699472725
2022-12-28,BID,1.3200000000000003,0.0448826929615777
2022-12-29,BID,-1.4700000000000024,-0.047727272727272806
2022-12-30,BID,-1.2100000000000009,-0.040989159891598945
2023-01-03,BID,1.3900000000000006,0.04823039555863985
2023-01-04,BID,-0.28999999999999915,-0.0095994703740483
2023-01-05,BID,-0.19000000000000128,-0.006318589956767585
2023-01-06,BID,0.6600000000000001,0.022088353413654623
2023-01-09,BID,-0.879999999999999,-0.028432956381260064
2023-01-10,BID,-0.22000000000000242,-0.007210750573582511
2023-01-11,BID,-0.26000000000000156,-0.008521796132415653
2023-01-12,BID,0.0799999999999983,0.0026385224274405768
2023-01-13,BID,0.13999999999999702,0.004588659455915995
2023-01-16,BID,1.9800000000000004,0.0642857142857143
2023-01-17,BID,-0.03999999999999915,-0.0012121212121211863
2023-01-18,BID,0.14000000000000057,0.004251442453689662
2023-01-19,BID,0.6300000000000026,0.019050498941639026
2023-01-27,BID,-1.4299999999999997,-0.04193548387096773
2023-01-30,BID,0.35999999999999943,0.011155872327238903
2023-01-31,BID,0.6199999999999974,0.019106317411402077
2023-02-01,BID,-1.8699999999999974,-0.056223692122669804
2023-02-02,BID,0.28999999999999915,0.009250398724082906
2023-02-03,BID,-0.10999999999999943,-0.0034482758620689477
2023-02-06,BID,1.25,0.03937007874015748
2023-02-07,BID,-0.8800000000000026,-0.026666666666666745
2023-02-08,BID,0.44000000000000483,0.013668841255048303
2023-02-09,BID,-0.35999999999999943,-0.011032791909285914
2023-02-10,BID,-1.0600000000000023,-0.03255528255528262
2023-02-13,BID,1.0600000000000023,0.03365079365079372
2023-02-14,BID,-0.8000000000000043,-0.02451731535396887
2023-02-15,BID,0.6300000000000026,0.01991150442477884
2023-02-16,BID,0.21999999999999886,0.0067114093959731195
2023-02-17,BID,0.5900000000000034,0.017878787878787984
2023-02-20,BID,1.019999999999996,0.030366180410836437
2023-02-21,BID,-0.6899999999999977,-0.0199364345564865
2023-02-22,BID,-0.6199999999999974,-0.01844140392623431
2023-02-23,BID,0.4399999999999977,0.013349514563106726
2023-02-24,BID,-0.3299999999999983,-0.009987893462469682
2023-02-27,BID,-0.17999999999999972,-0.005516395954642957
2023-02-28,BID,-0.10999999999999943,-0.0033898305084745584
2023-03-01,BID,1.2099999999999937,0.037496126433219513
2023-03-02,BID,0.5500000000000043,0.016427718040621396
2023-03-03,BID,-0.37000000000000455,-0.010872759330003073
2023-03-06,BID,-0.06999999999999318,-0.0020796197266783477
2023-03-07,BID,1.0200000000000031,0.030566376985316248
2023-03-08,BID,1.1700000000000017,0.03438142815163096
2023-03-09,BID,-0.2600000000000051,-0.007386363636363781
2023-03-10,BID,-0.21999999999999886,-0.006321839080459738
2023-03-13,BID,-0.25,-0.0073163593795727245
2023-03-14,BID,-0.7700000000000031,-0.0227743271221533
2023-03-15,BID,0.5900000000000034,0.01749184702045667
2023-03-16,BID,0.14999999999999858,0.004441812259401793
